Lazy,Over,six,Cochabamba,El_Alto,La_Paz,Oruro,Santa_Cruz,Shocks,Manufacture,Commerce,Services,Individual,Consumption,Groups,Village,Others,Loan_Term,Lenders,Years_with_new_loans,First_timer,Cohort_1997,Cohort_1998,Cohort_1999,Cohort_2000,Default_First,Number_Potential_Workers,Age_Main_Income_Source,Education_Average,Diversification,Savings,Migrants,Female_Main_Person,Commercial,Assets,cruzados,Shocks_97,Shocks_98,Shocks_99,Shocks_00,Shocks_01,cuest
0.0,1.0,C,0,1,0,0,0,1,0,0,0,0,1,0,0,0,3.0,1,1,0,1,0,0,0,0,3,33.0,15.0,1.0,0,0.0,1,0,1.5193244,0,1,1,1,0,0,590
0.0,1.0,C,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1.0,1,1,1,0,0,0,1,0,1,50.0,8.0,1.0,0,0.0,0,0,0.14684288,0,0,0,0,1,1,591
0.0,1.0,B,0,1,0,0,0,0,0,0,1,1,0,0,0,0,3.0,2,1,1,0,0,1,0,0,2,48.0,13.0,1.0,0,0.0,0,0,2.2120557,0,0,0,0,0,0,592
0.0,1.0,B,0,1,0,0,0,1,0,0,1,0,0,1,0,0,2.0,1,1,1,0,0,0,0,0,1,51.0,3.0,0.5,0,0.0,0,0,0.026431717,0,0,0,0,0,1,594
,0.0,A,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1.0,1,2,0,1,0,0,0,0,3,34.0,7.0,3.0,0,0.0,0,0,0.1982379,0,0,0,0,1,1,595
0.0,1.0,C,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1.0,1,2,0,1,0,0,0,0,6,43.0,10.0,2.0,0,0.0,0,1,4.120411,0,0,0,0,0,0,596
0.0,1.0,C,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2.0,1,4,0,1,0,0,0,0,2,37.0,7.0,1.0,1,0.0,0,0,0.20418502,0,0,0,1,1,1,597
0.0,1.0,C,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1.0,2,1,1,0,0,1,0,0,2,23.0,8.5,0.5,0,0.0,1,0,0.25873715,0,0,0,0,1,0,598
0.0,1.0,C,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2.0,2,1,1,0,1,0,0,0,2,23.0,8.5,0.0,0,0.0,1,0,0.25873715,1,0,0,0,1,0,598
1.0,1.0,E,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0.8333333,1,1,1,0,0,0,1,0,5,21.0,4.2,1.25,0,0.0,1,1,0.052863434,0,0,0,0,0,1,601
0.0,1.0,C,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1.1666666,2,1,1,0,0,0,1,0,2,32.0,12.0,2.0,1,0.0,0,0,0.98251104,0,0,0,0,1,1,602
0.0,1.0,B,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1.0,1,2,0,0,0,1,0,0,3,37.0,6.0,1.0,0,0.0,0,1,0.2277533,0,0,0,0,1,1,604
,0.0,A,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1,1,1,0,1,0,0,0,2,27.0,10.0,0.0,1,0.0,0,0,0.51417035,0,0,0,0,0,0,605
0.0,1.0,C,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1.5,1,2,0,0,0,0,1,0,3,47.0,6.0,1.0,0,0.0,0,0,0.1174743,0,0,0,0,1,1,606
0.0,1.0,C,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.5,1,1,0,1,0,0,0,0,4,46.0,5.0,2.0,0,0.0,0,0,0.17767988,0,0,0,0,0,0,607
0.0,1.0,C,0,1,0,0,0,1,0,1,0,1,0,0,0,0,2.0,1,3,0,1,0,0,0,0,3,55.0,1.0,1.25,0,0.0,1,0,0.08810573,0,0,0,0,0,1,609
,0.0,A,0,1,0,0,0,1,1,0,0,1,0,0,0,0,2.0,1,1,0,0,0,0,1,0,2,39.0,4.5,2.0,0,0.0,0,0,0.12929517,0,0,0,0,1,1,610
1.0,1.0,E,0,1,0,0,0,1,0,0,1,0,1,0,0,0,3.0,1,1,1,0,1,0,0,0,4,40.0,10.666667,1.0,1,0.0,0,0,0.22834067,0,0,0,0,0,1,611
0.0,1.0,C,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1.0,1,1,1,0,0,1,0,0,2,25.0,7.0,1.0,1,0.0,0,0,0.26754773,0,0,0,0,0,0,612
0.0,1.0,B,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1.5,1,1,0,0,0,0,1,0,4,45.0,15.0,2.25,1,0.0,0,0,1.8668429,0,0,0,0,0,1,613
1.0,1.0,D,0,1,0,0,0,1,0,1,0,1,0,0,0,0,2.0,2,1,0,0,0,0,1,1,4,37.0,8.5,2.0,0,0.0,1,0,0.32593247,0,0,0,0,1,1,614
1.0,1.0,D,0,1,0,0,0,1,0,1,0,1,0,0,0,0,2.0,2,3,0,0,1,0,0,0,4,37.0,8.5,2.0,0,0.0,1,0,0.32593247,0,0,0,0,1,1,614
0.0,1.0,C,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.5,1,1,1,1,0,0,0,0,3,44.0,7.0,1.25,0,0.0,0,1,0.28634363,0,0,0,0,0,0,615
0.0,1.0,B,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0.6666667,1,4,0,1,0,0,0,0,5,50.0,2.5,1.25,0,0.0,0,0,0.04111601,0,0,0,0,1,1,616
,0.0,A,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.9166667,1,1,1,0,0,0,0,0,4,43.0,7.0,1.0,0,0.0,0,0,1.6718796,0,0,0,0,0,0,617
0.0,1.0,C,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0.75,1,2,0,0,0,1,0,0,6,39.0,10.0,2.0,0,0.0,0,1,1.0484581,0,0,0,0,0,1,621
0.0,1.0,B,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2.0,3,5,0,1,0,0,0,0,4,45.0,5.0,1.75,1,1.0,0,1,2.8929515,0,1,0,0,1,1,622
0.0,1.0,C,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1.5,3,3,0,0,1,0,0,1,4,45.0,5.0,1.25,1,1.0,0,1,2.8929515,0,0,0,0,1,1,622
0.0,1.0,B,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.6666666,3,1,1,0,1,0,0,0,4,45.0,5.0,1.75,1,1.0,0,1,2.8929515,1,0,0,0,0,0,622
,0.0,A,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1.0,1,2,0,0,0,1,0,0,2,28.0,8.5,1.25,0,0.0,0,0,0.25139502,0,0,0,0,0,1,623
1.0,1.0,E,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1.5,1,1,1,0,1,0,0,0,3,55.0,8.333333,1.0,0,1.0,1,0,0.10279001,0,0,0,0,0,0,624
0.0,1.0,B,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1.0,1,1,1,0,0,1,0,0,2,28.0,7.5,1.5,0,0.0,0,0,0.13656387,0,0,0,0,0,0,625
0.0,1.0,B,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1.0,1,1,1,0,0,1,0,0,3,42.0,1.0,1.5,0,0.0,0,1,0.21292219,0,0,0,0,1,0,626
,0.0,A,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.8333333,3,1,1,0,0,1,0,0,2,33.0,7.5,1.0,0,0.0,1,0,0.026431717,0,0,0,0,1,0,627
1.0,1.0,D,0,1,0,0,0,1,0,0,0,0,1,0,0,0,3.0,3,1,1,1,0,0,0,1,2,33.0,7.5,1.0,0,0.0,1,0,0.026431717,1,0,0,0,1,0,627
0.0,1.0,C,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.25,1,1,1,0,0,1,0,0,3,38.0,5.3333335,2.0,0,0.0,0,0,0.044052865,0,0,0,1,0,0,628
0.0,1.0,B,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1.0,2,2,0,0,0,0,1,0,2,34.0,12.0,2.0,0,0.0,1,1,0.39838475,0,0,0,0,1,1,630
1.0,1.0,E,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2.0,2,3,0,1,0,0,0,1,3,43.0,0.6666667,2.0,0,0.0,0,0,0.041116007,0,0,0,0,0,0,632
0.0,1.0,C,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.6666667,2,1,1,0,0,0,0,0,3,43.0,0.6666667,2.5,0,0.0,0,0,0.041116007,0,0,0,0,0,0,632
0.0,1.0,B,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1.0,1,1,0,0,0,1,0,0,3,42.0,4.3333335,2.5,0,0.0,1,1,0.055800293,0,0,0,0,1,0,633
,0.0,A,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.25,1,1,1,1,0,0,0,0,3,40.0,6.0,2.0,0,0.0,0,0,0.044052865,0,0,0,0,0,0,634
1.0,1.0,D,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1.25,1,1,1,1,0,0,0,0,3,28.0,6.0,2.0,1,0.0,0,0,0.4221439,0,0,0,0,0,0,636
0.0,1.0,C,0,1,0,0,0,1,0,0,0,1,0,0,0,0,,1,2,0,0,1,0,0,0,2,30.0,8.0,2.0,0,0.0,0,1,0.09838473,0,0,1,0,0,0,638
0.0,1.0,C,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1.0,1,2,0,0,1,0,0,0,1,38.0,10.0,1.0,0,0.0,1,0,0.15418503,0,0,0,0,0,1,639
,0.0,A,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.5,1,1,1,0,1,0,0,0,4,39.0,12.25,1.125,1,0.0,0,0,1.5066079,0,0,0,0,0,0,640
0.0,1.0,C,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1.0,2,1,1,0,0,0,0,0,5,43.0,8.0,2.75,0,0.0,0,0,0.15418501,0,0,0,0,0,1,643
0.0,1.0,B,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2.0,2,1,0,1,0,0,0,0,6,48.0,10.25,1.0,0,0.0,1,0,1.2381792,0,0,0,0,0,0,644
0.0,1.0,C,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1.5,2,2,0,1,0,0,0,0,6,48.0,10.25,1.0,0,0.0,1,0,1.2381792,0,0,0,0,1,1,644
1.0,1.0,D,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0.33333334,1,1,1,0,1,0,0,0,2,30.0,12.0,1.5,1,0.0,0,1,0.8845228,0,0,1,0,0,0,645
0.0,1.0,B,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1.25,1,1,1,0,0,0,0,0,2,30.0,8.0,3.25,0,0.0,1,1,0.32621148,0,0,0,0,0,1,646
0.0,1.0,C,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.25,1,1,0,1,0,0,0,1,5,48.0,3.75,3.0,0,0.0,0,0,0.8342143,0,0,0,0,0,0,647
0.0,1.0,B,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1.25,1,1,1,0,1,0,0,0,2,30.0,5.0,1.0,0,0.0,0,0,0.11306901,0,0,1,1,0,0,648
0.0,1.0,B,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.5,1,1,1,0,0,0,1,0,2,26.0,6.0,2.0,0,0.0,0,0,0.16152716,0,0,0,0,0,0,649
1.0,1.0,E,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0.8333333,2,2,0,0,1,0,0,0,2,43.0,2.0,2.5,0,0.0,0,1,0.091042586,0,0,0,1,1,0,650
,0.0,A,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1.0,2,3,0,1,0,0,0,0,4,38.0,7.25,2.0,0,0.0,0,0,0.9688693,0,0,0,0,0,0,651
0.0,1.0,C,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2.0,1,2,0,0,0,1,0,1,4,39.0,8.333333,2.125,1,0.0,0,1,0.31571218,0,0,0,0,0,1,652
0.0,1.0,B,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1.0,1,1,1,0,0,0,1,0,5,50.0,9.5,2.0,0,0.0,1,0,0.17033774,0,0,0,0,1,1,653
0.0,1.0,C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1,1,0,1,0,0,0,1,2,28.0,9.5,1.0,0,0.0,1,0,0.33061677,0,0,0,0,0,0,654
1.0,1.0,D,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1.5,1,4,0,0,1,0,0,0,6,52.0,8.666667,1.625,0,0.0,0,0,1.215859,0,0,0,0,1,1,655
,0.0,A,0,1,0,0,0,1,1,0,0,1,0,0,0,0,2.0,2,3,0,0,1,0,0,1,1,40.0,9.0,1.0,0,0.0,0,0,0.029368576,0,0,0,0,0,1,656
0.0,1.0,C,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2.0,2,1,1,1,0,0,0,0,1,40.0,9.0,2.0,0,0.0,0,0,0.029368576,1,0,0,0,0,0,656
0.0,1.0,C,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1.0,2,2,0,0,0,1,0,0,3,38.0,8.5,1.0,0,0.0,0,0,0.06461087,0,0,0,1,1,1,658
0.0,1.0,C,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.0,2,1,1,1,0,0,0,0,3,38.0,8.5,1.0,0,0.0,0,0,0.06461087,0,0,0,0,0,0,658
0.0,1.0,C,0,1,0,0,0,1,0,0,1,0,1,0,0,0,2.0,2,1,1,0,1,0,0,0,3,38.0,8.5,1.0,0,0.0,0,0,0.06461087,1,0,0,1,1,0,658
0.0,1.0,B,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2.0,1,1,1,1,0,0,0,0,5,50.0,9.5,1.0,0,0.0,0,0,0.124816455,0,0,0,0,0,0,660
0.0,1.0,C,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1.0,1,1,1,1,0,0,0,0,2,28.0,8.5,1.0,1,0.0,0,1,0.08810573,0,0,0,0,0,0,661
0.0,1.0,B,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2.0,1,4,0,0,1,0,0,0,3,43.0,6.0,2.375,1,0.0,0,1,0.22026433,0,0,0,0,1,1,663
0.0,1.0,C,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.6666667,1,1,0,1,0,0,0,0,3,56.0,5.3333335,1.0,0,0.0,0,0,0.07488987,0,0,0,0,0,0,664
1.0,1.0,D,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1.0,1,5,0,1,0,0,0,0,3,40.0,6.5,2.25,1,0.0,0,0,0.20998532,0,0,0,0,1,1,665
0.0,1.0,B,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1.0,1,1,1,0,1,0,0,0,2,33.0,11.0,1.5,1,0.0,1,0,0.096916296,0,0,0,1,0,0,666
0.0,1.0,C,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1.0,2,1,1,0,1,0,0,1,4,30.0,10.5,3.375,1,0.0,1,0,0.038179144,0,0,0,1,0,0,667
0.0,1.0,B,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.5,2,2,0,0,0,1,0,1,2,31.0,3.5,3.5,1,0.0,0,0,0.21879588,0,0,0,0,0,0,668
0.0,1.0,C,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1.0,3,5,0,1,0,0,0,1,4,38.0,10.0,2.875,1,0.0,0,1,0.1923348,0,1,1,1,1,1,669
0.0,1.0,C,0,1,0,0,0,1,0,0,0,1,0,0,0,0,5.0,1,1,1,0,1,0,0,0,6,48.0,8.0,1.625,1,0.0,0,0,1.1202643,0,0,1,1,1,1,670
,0.0,A,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0.6666667,1,2,0,0,1,0,0,0,2,71.0,,1.0,1,0.0,1,1,0.016152717,0,0,0,1,0,0,671
0.0,1.0,C,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2.9166667,2,1,1,0,0,0,1,0,1,45.0,5.0,1.5,0,0.0,1,1,0.13950074,0,0,0,0,1,1,672
0.0,1.0,C,0,1,0,0,0,1,0,0,0,0,0,1,0,0,4.0,2,3,0,0,1,0,0,0,1,45.0,5.0,1.5,0,0.0,1,1,0.13950074,0,0,0,1,1,1,672
0.0,1.0,B,0,1,0,0,0,1,0,0,1,0,1,0,0,0,2.0,1,1,1,0,0,1,0,0,4,42.0,10.333333,2.0,1,0.0,0,0,0.8403964,0,0,0,1,1,1,675
0.0,1.0,C,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2.0,1,4,0,0,1,0,0,0,2,65.5,16.0,2.25,0,0.0,0,0,1.0671219,0,0,1,0,1,1,677
0.0,1.0,B,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0.083333336,1,5,0,1,0,0,0,0,3,45.0,17.0,1.0,1,0.0,0,0,3.5427754,0,0,0,0,0,1,678
0.0,1.0,C,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1.5,1,1,1,0,0,0,1,0,4,42.0,2.0,1.0,0,0.0,0,0,0.35976505,0,0,0,0,1,1,679
1.0,1.0,E,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1.5,1,1,0,1,0,0,0,0,5,36.0,9.0,1.0,1,1.0,0,0,0.025697501,0,1,0,0,0,0,680
0.0,1.0,B,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1.0,2,1,1,0,0,0,1,1,4,41.0,9.5,2.0,0,0.0,0,0,0.16886932,0,0,0,0,0,1,68
0.0,1.0,C,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1.0,2,4,0,1,0,0,0,0,3,35.0,4.0,1.0,0,0.0,0,1,0.03524229,0,0,0,1,1,1,681
0.0,1.0,C,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1.0,2,1,1,0,0,0,0,0,3,35.0,4.0,1.0,0,0.0,0,1,0.03524229,0,0,0,0,0,1,681
,0.0,A,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.6666667,1,1,1,0,1,0,0,0,3,45.0,8.0,0.5,0,1.0,0,1,5.4445434,0,0,0,0,0,0,683
0.0,1.0,C,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.6666667,2,1,1,1,0,0,0,0,3,45.0,8.0,0.0,0,1.0,0,1,5.4445434,0,0,0,0,0,0,683
,0.0,A,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.083333336,1,2,0,0,0,1,0,0,5,43.0,14.0,2.0,1,0.0,1,0,1.8305433,0,0,0,1,0,0,684
0.0,1.0,B,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1.5,1,1,1,0,0,1,0,0,1,36.0,1.0,1.0,1,1.0,0,0,4.3037148,0,0,0,1,1,0,685
0.0,1.0,C,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.25,1,1,1,0,1,0,0,0,3,56.0,5.0,1.25,1,1.0,0,0,1.1590308,0,0,0,0,0,0,686
1.0,1.0,E,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1.5,1,3,0,1,0,0,0,0,2,28.0,8.5,1.0,0,0.0,0,1,0.051395006,0,0,0,0,1,1,688
0.0,1.0,B,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.5,1,1,1,0,1,0,0,0,3,56.0,5.6666665,2.125,1,1.0,1,0,0.011747431,0,0,0,0,0,0,689
0.0,1.0,C,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.5,1,1,1,0,0,0,1,0,2,38.0,10.0,1.5,1,0.0,0,0,0.15418503,0,0,0,0,1,0,690
1.0,1.0,E,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1.0,2,1,1,0,0,0,0,0,6,41.0,9.333333,1.25,0,0.0,1,1,0.3010279,0,0,0,0,0,1,69
0.0,1.0,B,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1.0,1,1,1,0,1,0,0,0,4,67.0,5.5,2.75,1,0.0,0,0,0.2555066,0,0,0,1,0,0,691
0.0,1.0,B,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.5,1,2,0,0,0,1,0,0,3,38.0,6.0,3.25,0,0.0,0,0,0.04038179,0,0,0,0,0,0,693
0.0,1.0,B,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1.0,1,4,0,0,1,0,0,0,2,32.0,7.0,2.25,0,0.0,0,0,0.3950073,0,0,0,1,1,1,694
0.0,1.0,B,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2.0,1,1,1,0,0,0,0,0,2,33.0,14.0,1.5,1,1.0,1,1,0.04845815,0,0,0,0,0,1,697
,0.0,A,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1.25,1,3,0,0,1,0,0,0,3,40.0,14.0,2.0,1,0.0,0,0,1.3803377,0,0,0,1,0,0,698
0.0,1.0,B,0,1,0,0,0,1,0,0,1,0,1,0,0,0,3.0,2,1,1,0,0,1,0,0,4,41.0,14.0,3.25,0,0.0,0,0,3.2320118,0,0,0,1,1,1,699
0.0,1.0,B,0,1,0,0,0,1,0,0,1,0,1,0,0,0,2.0,2,1,1,0,1,0,0,0,4,41.0,14.0,3.25,0,0.0,0,0,3.2320118,0,0,0,1,1,0,699
,0.0,A,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2.0,1,2,0,0,0,1,0,0,1,68.0,,1.0,0,0.0,1,0,0.14258444,0,0,0,0,0,0,700
0.0,1.0,B,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0.5,1,1,1,0,0,0,1,0,6,50.0,6.5,2.0,0,0.0,1,0,0.03230543,0,0,0,0,1,0,701
0.0,1.0,C,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1.0,1,3,0,0,1,0,0,0,8,50.0,7.2,2.0,0,0.0,1,0,1.0286343,0,0,0,0,1,1,702
0.0,1.0,B,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0.5833333,1,1,1,0,0,1,0,0,2,32.0,5.0,2.0,0,0.0,0,0,0.2693686,0,0,0,1,0,0,705
0.0,1.0,C,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.33333334,1,1,1,0,1,0,0,0,4,26.0,6.0,1.0,0,0.0,0,0,0.019089572,0,0,0,0,0,0,706
0.0,1.0,B,0,1,0,0,0,1,0,0,1,0,0,1,0,0,2.0,2,1,1,0,0,0,1,1,4,39.0,8.666667,2.5,0,1.0,0,0,0.66710716,0,0,0,0,1,1,707
0.0,1.0,C,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1.0,1,1,1,0,0,1,0,0,3,35.0,2.0,1.125,0,0.0,0,0,0.06461087,0,0,0,0,1,0,708
0.0,1.0,B,0,1,0,0,0,1,0,0,1,0,0,1,0,0,2.0,1,2,0,0,1,0,0,0,7,60.0,13.166667,2.5,1,1.0,0,0,6.9880323,0,0,0,0,1,1,709
0.0,1.0,C,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1.0,1,1,1,0,0,0,1,0,3,35.0,12.0,1.25,0,0.0,0,1,0.3509545,0,0,0,0,0,1,710
0.0,1.0,C,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.5,2,1,1,1,0,0,0,0,2,33.0,13.0,1.0,1,1.0,1,0,0.623348,0,1,0,0,0,0,71
0.0,1.0,B,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.6666667,1,1,1,0,0,1,0,0,4,48.0,8.5,2.125,0,0.0,0,1,0.11306901,0,0,0,0,0,0,712
0.0,1.0,B,0,1,0,0,0,1,0,0,1,0,0,1,0,0,3.0,1,1,1,0,1,0,0,0,7,44.0,8.5,2.25,0,0.0,0,0,0.096182086,0,0,0,0,1,1,713
,0.0,A,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1.0,1,5,0,1,0,0,0,0,2,34.0,7.5,1.0,0,0.0,1,0,5.6450806,0,0,0,0,1,0,714
0.0,1.0,B,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1,1,1,0,0,1,0,0,5,51.0,14.0,1.125,1,0.0,0,0,0.9762114,0,0,0,0,0,0,716
0.0,1.0,C,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2.0,1,1,1,1,0,0,0,0,4,39.0,9.0,1.0,0,0.0,0,0,0.58729076,0,0,0,0,0,0,718
0.0,1.0,C,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0.6666667,2,2,0,0,0,1,0,1,3,37.0,9.666667,1.5,1,0.0,1,1,0.08076358,0,0,0,0,0,1,720
0.0,1.0,B,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.5,1,2,0,0,0,0,1,0,2,75.0,11.0,2.0,0,0.0,0,0,0.15712188,0,0,0,0,1,0,723
0.0,1.0,C,0,1,0,0,0,1,0,0,1,0,1,0,0,0,2.0,1,1,1,1,0,0,0,0,5,46.0,7.6666665,2.25,0,0.0,0,0,0.15418503,0,1,1,0,0,0,725
0.0,1.0,B,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1.0,1,2,0,0,0,1,0,0,2,37.0,3.5,2.0,1,0.0,0,0,0.08076358,0,0,0,0,0,1,726
0.0,1.0,B,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1.0,1,1,1,0,1,0,0,0,9,56.0,6.375,2.25,0,0.0,0,0,0.27922174,0,0,0,1,0,0,727
,0.0,A,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2.0,1,1,1,0,0,0,0,0,9,56.0,6.375,2.25,0,0.0,0,0,0.27922174,0,0,0,0,0,1,727
1.0,1.0,E,0,1,0,0,0,1,0,0,1,0,1,0,0,0,3.0,1,1,1,0,1,0,0,0,4,38.0,3.0,2.0,0,0.0,0,0,0.05873715,0,0,0,0,1,1,728
1.0,1.0,D,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0.8333333,1,2,0,0,0,1,0,0,6,50.0,7.5,2.25,0,0.0,1,0,1.5462555,0,0,0,0,1,1,729
0.0,1.0,B,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1.0,1,1,1,0,0,0,1,0,3,50.0,6.6666665,1.125,0,0.0,0,0,0.11013216,0,0,0,0,1,0,732
0.0,1.0,C,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0.5,1,1,1,1,0,0,0,0,2,24.0,8.0,2.5,0,0.0,0,0,0.11380323,0,1,0,0,0,0,735
0.0,1.0,C,0,1,0,0,0,1,1,0,0,0,1,0,0,0,3.0,1,1,1,0,1,0,0,0,4,37.0,6.25,1.25,0,0.0,0,0,0.10352423,0,0,0,0,1,1,736
0.0,1.0,B,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1.5,3,3,0,1,0,0,0,1,7,48.0,12.333333,2.75,0,0.0,1,0,0.37509546,0,0,0,1,0,1,738
0.0,1.0,C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.41666666,4,1,1,0,1,0,0,0,2,35.0,10.0,0.0,1,0.0,0,1,0.02496329,0,0,0,0,0,0,740
0.0,1.0,C,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.41666666,4,1,1,0,1,0,0,0,2,35.0,10.0,0.0,1,0.0,0,1,0.02496329,0,0,0,0,0,0,740
1.0,1.0,E,0,1,0,0,0,1,0,0,0,0,1,0,0,0,3.0,4,1,1,1,0,0,0,0,2,35.0,10.0,0.0,1,0.0,0,1,0.02496329,1,0,0,0,1,0,740
1.0,1.0,D,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.25,1,1,1,0,0,1,0,0,4,49.0,11.5,1.0,0,0.0,0,0,3.0660794,0,0,0,0,0,0,743
0.0,1.0,C,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1.5,1,3,0,0,0,1,0,0,2,32.0,12.0,2.5,1,0.0,0,0,3.279633,0,0,0,1,1,1,746
0.0,1.0,B,0,1,0,0,0,1,1,0,0,0,1,0,0,0,3.0,1,1,1,0,0,1,0,0,8,49.0,11.428572,2.0,0,0.0,0,1,7.7936854,0,0,0,1,1,1,747
